X,Y,OBJECTID,Name_e,Nom_f,Noms_Alt_Names,Description,Min_Scale_Echelle,Max_Scale_Echelle,CONCISCODE
-6680509.56432427,5454561.40514693,5138,Bartonia West,,,,,4999,Lake//Lac
-7162375.12390117,5509675.77371052,5139,Romkey Hill,Romkey Hill,,Hill,,50000,Mountain//Mont
-7215427.45089901,5442050.8539054,5140,St. Catherines River,St. Catherines River,,River,,50000,River//Cours d'eau
-7160539.68147195,5523163.36717986,5141,Conrad Hill,Conrad Hill,,Hill,,50000,Mountain//Mont
-7288108.29417361,5387627.97431908,5142,Fort St. Louis National Historic Site of Canada,Fort St. Louis National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-7076495.89261627,5572778.12786714,5143,Micmac Village,Micmac Village,,Neighbourhood,,50000,Unincorporated area//Lieu non organisé
-7169553.89815399,5650983.48532533,5144,Upper Pereau,Upper Pereau,,Dispersed Rural Community,,250000,Unincorporated area//Lieu non organisé
-7262403.40277465,5520258.49649926,5145,Norway Island,Norway Island,,Island,,50000,Island//Île
-7082200.79806457,5577729.24101723,5146,Little Lake,Little Lake,,Lake,,50000,Lake//Lac
-7087065.69672335,5757248.48816907,5147,Crescent Beach,Crescent Beach,,Beach,,50000,Beach//Plage
-7204047.80803001,5471411.2372147,5148,Lieu historique national du Canada de l'Hôtel-de-Ville-de-Liverpool,Lieu historique national du Canada de l'Hôtel-de-Ville-de-Liverpool,,National Historic Site,,50000,Conservation area//Zone de préservation
-6790295.61254056,5675534.25289242,5149,Indian Cove,Indian Cove,,Cove,,50000,Bay//Baie
-7159667.15943911,5522127.19239022,5150,Masons Beach,Masons Beach,,Beach,,50000,Beach//Plage
-7087232.33842787,5756920.51078216,5151,Pineo Point,Pineo Point,,Point,,50000,Cape//Cap
-7073127.70261398,5565982.92396052,5152,Woodside,Woodside,,Urban Community,,50000,Unincorporated area//Lieu non organisé
-7068524.88089997,5559290.26261339,5153,Lawlor Island,Lawlor Island,,Island,,250000,Island//Île
-7092534.70247807,5579163.19462946,5154,Murphys Pit,Murphys Pit,,Stillwater,,50000,River feature//Entité fluviale
-6974365.23533939,5710200.01340454,5155,The Intervale,The Intervale,,Island,,50000,Island//Île
-7267182.35530981,5526650.70310348,5156,Gull Rock,Gull Rock,,Rock,,50000,Shoal//Haut-fond
-7263201.66664988,5520145.01009724,5157,Minards Bay,Minards Bay,,Bay,,50000,Bay//Baie
-7077938.59438779,5565476.61369517,5158,Lieu historique national du Canada des Jardins-Publics-d'Halifax,Lieu historique national du Canada des Jardins-Publics-d'Halifax,,National Historic Site,,50000,Conservation area//Zone de préservation
-7177268.78655119,5645113.60940418,5159,North Brook,North Brook,,Brook,,50000,River//Cours d'eau
-7084942.81989014,5564426.69009306,5160,Lily Pond,Lily Pond,,Pond,,50000,Lake//Lac
-7277204.44284223,5511811.83134413,5161,Granite Lake Falls,Granite Lake Falls,,Falls,,50000,Falls//Chute
-7053205.29173403,5684664.15225227,5162,South Brook,South Brook,,Brook,,50000,River//Cours d'eau
-7086696.88361021,5581692.74500228,5163,Champ de tir Bedford,Champ de tir Bedford,,Canadian Forces Range and/or Training Area (C.F.T.A.),,50000,Military area//Réserve militaire
-7278178.82455759,5519334.72396315,5164,Big Red Lake,Big Red Lake,,Lake,,50000,Lake//Lac
-7077286.82178484,5557981.79421474,5165,Duck Pond,Duck Pond,,Pond,,50000,Lake//Lac
-7258948.48885631,5523870.10705778,5166,Peter Point,Peter Point,,Point,,50000,Cape//Cap
-6983917.6799808,5727674.16769134,5167,Browns Point,Browns Point,,Point,,50000,Cape//Cap
-6659320.8355232,5456286.8313848,5168,Beck's Cove,,,Cove,,4999,Bay//Baie
-7164167.58599478,5510787.3751928,5169,LaHave,LaHave,,Community,,250000,Unincorporated area//Lieu non organisé
-7176399.94287356,5648616.97774852,5170,Bradleys Meadow,Bradleys Meadow,,Meadow,,50000,Low vegetation//Végétation basse
-6790130.30756717,5676261.39184081,5171,Davis Island,Davis Island,,Island,,50000,Island//Île
-7163563.68382169,5510172.77034855,5172,Fort Sainte Marie de Grace National Historic Site of Canada,Fort Sainte Marie de Grace National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-7269383.4645266,5528745.7127221,5173,Cashman Meadows,Cashman Meadows,,Meadows,,50000,Low vegetation//Végétation basse
-7219047.23184394,5444641.82699619,5174,Forbes Lake,Forbes Lake,,Lake,,50000,Lake//Lac
-6655352.82311836,5459601.62827738,5175,East Light Road,,,Crossing,,4999,Road feature//Entité routière
-7274395.19217741,5535652.86432316,5176,Frozen Ocean Lake,Frozen Ocean Lake,,Lake,,1000000,Lake//Lac
-6680184.93086175,5455015.23794718,5177,Station,,,,,4999,Lake//Lac
-7086854.84063349,5578974.5339815,5178,Sackville River,Sackville River,,River,,250000,River//Cours d'eau
-7285329.66035435,5534382.31126047,5179,Inness Lake,Inness Lake,,Lake,,50000,Lake//Lac
-7166527.90146367,5639857.10602526,5180,Starrs Point,Starrs Point,,Locality,,250000,Unincorporated area//Lieu non organisé
-6674679.21780577,5454436.99668006,5181,KEGMO,,,VFR,,4999,Air navigation feature//Entité de navigation aérienne
-7293257.27473506,5580943.23971398,5182,Lieu historique national du Canada du Palais-de-Justice-du-Comté-d'Annapolis,Lieu historique national du Canada du Palais-de-Justice-du-Comté-d'Annapolis,,National Historic Site,,50000,Conservation area//Zone de préservation
-6972280.8965663,5710539.31410551,5183,Steep Brook,Steep Brook,,Brook,,50000,River//Cours d'eau
-7288309.5610542,5387326.44490855,5184,Fort Creek,Fort Creek,,Creek,,50000,Bay//Baie
-7211304.28002077,5452149.31970335,5185,Island Cove,Island Cove,,Cove,,50000,Bay//Baie
-7164392.23767912,5511150.98051628,5186,Lee Point,Lee Point,,Point,,50000,Cape//Cap
-7165424.27248641,5511622.39174598,5187,Creaser Brook,Creaser Brook,,Brook,,50000,River//Cours d'eau
-7090517.15140736,5573548.55716322,5188,Kearney Lake,Kearney Lake,,Lake,,250000,Lake//Lac
-7088907.35018521,5577340.71524021,5189,Glen Moir,Glen Moir,,Dispersed Rural Community,,50000,Unincorporated area//Lieu non organisé
-7081369.79817863,5564958.12755065,5190,Horseshoe Island,Horseshoe Island,,Peninsula,,50000,Cape//Cap
-7158933.12448102,5523980.9928626,5191,Lieu historique national du Canada de l'Arrondissement-Historique-du-Vieux-Lunenburg,Lieu historique national du Canada de l'Arrondissement-Historique-du-Vieux-Lunenburg,,National Historic Site,,50000,Conservation area//Zone de préservation
-7075445.26744357,5568748.25853507,5192,Dartmouth Cove,Dartmouth Cove,,Cove,,50000,Bay//Baie
-7085970.52690522,5562446.69207381,5193,Beaverdam Brook,Beaverdam Brook,,Brook,,50000,River//Cours d'eau
-7158903.74025534,5524106.99837002,5194,Old Town Lunenburg World Heritage Site,Old Town Lunenburg World Heritage Site,,World Heritage Site,,1000000,Conservation area//Zone de préservation
-7078115.93242118,5567964.46733753,5195,Halifax Dockyard National Historic Site of Canada,Halifax Dockyard National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-7278919.21284584,5523497.88967699,5196,Caribou Bog,Caribou Bog,,Bog,,50000,Low vegetation//Végétation basse
-6786447.07162633,5672203.06731491,5197,Betsys Beach,Betsys Beach,,Beach,,50000,Beach//Plage
-7211569.00169314,5448815.81559535,5198,Western Channel,Western Channel,,Channel,,250000,Channel//Chenal
-7320452.86722275,5563581.94333389,5199,The Raquette,The Raquette,,Cove,,50000,Bay//Baie
-6665607.50141377,5454646.91264576,5200,No3 Middle,,,,,4999,Lake//Lac
-6980355.58111635,5726002.00092105,5201,East River of Pictou,East River of Pictou,,River,,1000000,River//Cours d'eau
-7261625.60825813,5526792.63034617,5202,Jim Charles Point,Jim Charles Point,,Point,,50000,Cape//Cap
-7265659.61139776,5527290.10087168,5203,Indian Point,Indian Point,,Point,,50000,Cape//Cap
-7214903.91189604,5442742.25049854,5204,House Cove,House Cove,,Cove,,50000,Bay//Baie
-7084760.70547007,5563855.23279443,5205,Cranberry Pond,Cranberry Pond,,Pond,,50000,Lake//Lac
-6676030.11118893,5454927.01905742,5206,Sponge,,,,,4999,Lake//Lac
-6675855.16733585,5454909.33676499,5207,Polygonum East,,,,,4999,Lake//Lac
-7204722.07717504,5471348.83583128,5208,Meadow Pond Brook,Meadow Pond Brook,,Brook,,50000,River//Cours d'eau
-7088063.43770485,5569596.76340524,5209,Belchers Marsh,Belchers Marsh,,Marsh,,50000,Low vegetation//Végétation basse
-6978987.44691456,5727130.31692982,5210,Christie Point,Christie Point,,Point,,50000,Cape//Cap
-6660924.32975066,5456348.73067806,5211,Bald Dune 2,,,,,4999,Mountain//Mont
-7162129.10460209,5510087.08700316,5212,Creaser Cove,Creaser Cove,,Cove,,50000,Bay//Baie
-7293591.01610347,5580944.97208247,5213,Lieu historique national du Canada du Fort-Anne,Lieu historique national du Canada du Fort-Anne,,National Historic Site,,1000000,Conservation area//Zone de préservation
-7166655.69741146,5638950.3974211,5214,Lieu historique national du Canada Acacia Grove / Maison-Prescott,Lieu historique national du Canada Acacia Grove / Maison-Prescott,,National Historic Site,,50000,Conservation area//Zone de préservation
-7093330.96866775,5576871.21425357,5215,Harmony Park,Harmony Park,,Locality,,50000,Unincorporated area//Lieu non organisé
-7166813.3259572,5644149.56252278,5216,Porter Point,Porter Point,,Point,,250000,Cape//Cap
-7255221.0702242,5512478.96508899,5217,Black Rattle,Black Rattle,,Rattle,,50000,Rapids//Rapide
-7303727.88808736,5576317.75851293,5218,Lieu historique national du Canada de Port-Royal,Lieu historique national du Canada de Port-Royal,,National Historic Site,,1000000,Conservation area//Zone de préservation
-6968991.0631175,5707892.86017532,5219,McLellans Brook,McLellans Brook,,Community,,250000,Unincorporated area//Lieu non organisé
-7269096.59754241,5530163.99710864,5220,Coade Carry,Coade Carry,,Portage,,50000,Miscellaneous//Divers
-7270853.55447495,5594693.55891202,5221,Bloody Creek,Bloody Creek,,Creek,,50000,River//Cours d'eau
-7077754.90962337,5566155.19678537,5222,Lieu historique national du Canada de la Citadelle-d'Halifax,Lieu historique national du Canada de la Citadelle-d'Halifax,,National Historic Site,,1000000,Conservation area//Zone de préservation
-6680169.02266037,5454453.64262692,5223,Lily Pond,,,,,4999,Lake//Lac
-7301677.92657039,5399602.52791267,5224,Riverhead,Riverhead,,Community,,50000,Unincorporated area//Lieu non organisé
-7255708.31157459,5514372.65674851,5225,Loon Island,Loon Island,,Island,,50000,Island//Île
-7081145.3782076,5573458.82266774,5226,Wrights Cove,Wrights Cove,,Railway Point,,50000,Unincorporated area//Lieu non organisé
-7288519.7304669,5385183.34056328,5227,Baccaro,Baccaro,,Community,,250000,Unincorporated area//Lieu non organisé
-7217546.74931915,5454024.87310587,5228,Bell Point,Bell Point,,Point,,250000,Cape//Cap
-7287650.32718349,5388402.94024053,5229,Seal Point Ledge,Seal Point Ledge,,Ledge,,50000,Shoal//Haut-fond
-7223587.50092953,5438627.48954824,5230,Long Lake,Long Lake,,Lake,,50000,Lake//Lac
-6675789.23904932,5454870.70934117,5231,Polygonum West,,,,,4999,Lake//Lac
-7268071.90031206,5528985.22507735,5232,Little River,Little River,,River,,50000,River//Cours d'eau
-7302602.55343558,5574277.22524754,5233,Black Rock,Black Rock,,Rock,,50000,Shoal//Haut-fond
-7219752.99650756,5437585.5557686,5234,Boyds Reef,Boyds Reef,,Reef,,50000,Shoal//Haut-fond
-7211521.6894086,5449725.55350891,5235,Thrum Cap,Thrum Cap,,Thrumcap / Thrum Cap,,50000,Island//Île
-7077154.35294085,5566367.84061005,5236,Halifax City Hall National Historic Site of Canada,Halifax City Hall National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-7211406.92169633,5449964.08621355,5237,Jackies Island,Jackies Island,,Island,,50000,Island//Île
-7081059.98713477,5564253.82366213,5238,Deadmans Island,Deadmans Island,,Island,,50000,Island//Île
-7251599.17397845,5506802.24128967,5239,Low Landing,Low Landing,,Landing,,250000,Unincorporated area//Lieu non organisé
-7053512.75487198,5684580.43634431,5240,Higgins Pond,Higgins Pond,,Pond,,50000,Lake//Lac
-7162803.37181577,5629023.19336249,5241,Gaspereau Mountain,Gaspereau Mountain,,Locality,,250000,Unincorporated area//Lieu non organisé
-7076999.28050389,5565589.41488827,5242,Lieu historique national du Canada du Palais-de-Justice-d'Halifax,Lieu historique national du Canada du Palais-de-Justice-d'Halifax,,National Historic Site,,50000,Conservation area//Zone de préservation
-7087081.38041124,5575708.90205181,5243,Downey Bluff,Downey Bluff,,Bluff,,50000,Cliff//Escarpement
-7086826.34319,5566562.96338035,5244,Geizer Hill,Geizer Hill,,Hill,,50000,Mountain//Mont
-7169427.88380847,5635360.93107628,5245,Nearys Brook,Nearys Brook,,Brook,,50000,River//Cours d'eau
-7087477.34496313,5754931.03397876,5246,Victoria Island,Victoria Island,,Island,,50000,Island//Île
-7090280.26047588,5569900.58675944,5247,Quarry Lake,Quarry Lake,,Lake,,50000,Lake//Lac
-7078170.48070985,5572391.53655486,5248,Pine Hill,Pine Hill,,Hill,,50000,Mountain//Mont
-7169402.61651076,5641532.24918653,5249,Canard River,Canard River,,River,,250000,River//Cours d'eau
-7177475.95003678,5645331.91200601,5250,Sheffield Mills,Sheffield Mills,,Community,,250000,Unincorporated area//Lieu non organisé
-7139502.78579283,5622242.3975314,5251,St. Croix River,St. Croix River,,River,,250000,River//Cours d'eau
-7280988.86270845,5540155.02600049,5252,Joudrey Brook,Joudrey Brook,,Brook,,50000,River//Cours d'eau
-7072939.3395833,5561838.76865958,5253,McNabs Island,McNabs Island,,Dispersed Rural Community,,50000,Unincorporated area//Lieu non organisé
-7087509.74181771,5579040.02908392,5254,Lieu historique national du Canada des Pétroglyphes-de-Bedford,Lieu historique national du Canada des Pétroglyphes-de-Bedford,,National Historic Site,,50000,Conservation area//Zone de préservation
-7264990.47137247,5529683.0671409,5255,Heber Meadows,Heber Meadows,,Meadows,,50000,Low vegetation//Végétation basse
-7288221.51550437,5387852.47061673,5256,Fort Point,Fort Point,,Point,,50000,Cape//Cap
-7211193.29179699,5451557.03202834,5257,Back Beach,Back Beach,,Beach,,50000,Beach//Plage
-7079114.90524287,5568077.62669244,5258,Lieu historique national du Canada de l'Édifice-de-l'Amirauté,Lieu historique national du Canada de l'Édifice-de-l'Amirauté,,National Historic Site,,50000,Conservation area//Zone de préservation
-7086391.41695153,5576968.01716414,5259,Admiral Cove,Admiral Cove,,Cove,,50000,Bay//Baie
-7298420.82311071,5397698.0736238,5260,Doanes Cove,Doanes Cove,,Cove,,50000,Bay//Baie
-7164247.17834946,5510914.73956088,5261,Himmelman Brook,Himmelman Brook,,Brook,,50000,River//Cours d'eau
-7156331.91747642,5524719.41871878,5262,Smith Point,Smith Point,,Point,,50000,Cape//Cap
-7149416.52711473,5638531.30883834,5263,Horton Bluff,Horton Bluff,,Bluff,,50000,Cliff//Escarpement
-7248269.4974955,5518502.11588361,5264,Boyles Hill,Boyles Hill,,Hill,,50000,Mountain//Mont
-7077090.23227618,5566191.18827096,5265,St. Paul's Anglican Church National Historic Site of Canada,St. Paul's Anglican Church National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-7214755.29772277,5444525.09562804,5266,Little Port Joli Basin,Little Port Joli Basin,,Basin,,250000,Bay//Baie
-7160562.16554181,5522226.07167645,5267,Masons Pond,Masons Pond,,Pond,,50000,Lake//Lac
-7079758.00176665,5563548.63614925,5268,Dingle Cove,Dingle Cove,,Cove,,50000,Bay//Baie
-6900453.41716734,5720176.33759073,5269,Antigonish County Court House National Historic Site of Canada,Antigonish County Court House National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-7079855.18541324,5557981.8044088,5270,Green Acres,Green Acres,,Urban Community,,50000,Unincorporated area//Lieu non organisé
-7209031.47006088,5451609.41118996,5271,East Point,East Point,,Point,,50000,Cape//Cap
-6673323.80541951,5455832.42654188,5272,North Beach,,,,,4999,Beach//Plage
-7255211.48703788,5524486.55866511,5273,Clary Point,Clary Point,,Point,,50000,Cape//Cap
-7074978.83039727,5555458.69030856,5274,Battery Gully,Battery Gully,,Gully,,50000,River//Cours d'eau
-7270315.21237716,5539576.97866072,5275,Ford Lake,Ford Lake,,Lake,,50000,Lake//Lac
-7081007.89948952,5562736.51633553,5276,Whimsical Lake,Whimsical Lake,,Lake,,50000,Lake//Lac
-7286767.90709224,5386849.85032546,5277,Sheep Island,Sheep Island,,Island,,50000,Island//Île
-7267092.28491988,5536429.19679878,5278,Big Dam Lake,Big Dam Lake,,Lake,,250000,Lake//Lac
-7260322.83998374,5528148.29749334,5279,Jakes Landing,Jakes Landing,,Locality,,50000,Unincorporated area//Lieu non organisé
-7279071.3829812,5534553.82632667,5280,Dennis Boot Lake,Dennis Boot Lake,,Lake,,50000,Lake//Lac
-7262292.52095469,5532657.3459236,5281,Nixon Meadow Brook,Nixon Meadow Brook,,Brook,,50000,River//Cours d'eau
-7218536.60147178,5441551.05278017,5282,Southern Deep Lake,Southern Deep Lake,,Lake,,50000,Lake//Lac
-7286220.99264574,5389030.32206721,5283,Mohawk Ledge,Mohawk Ledge,,Ledge,,50000,Shoal//Haut-fond
-7344896.28210893,5443569.5635008,5284,Cornelius Island,Cornelius Island,,Island,,50000,Island//Île
-7261392.84552137,5515607.13918268,5285,Puzzle Lake,Puzzle Lake,,Lake,,50000,Lake//Lac
-7269705.62397866,5515774.39880926,5286,Duck Pond Brook,Duck Pond Brook,,Brook,,50000,River//Cours d'eau
-7301794.70604948,5577299.65157359,5287,Lieu historique national du Canada de l'Établissement-Melanson,Lieu historique national du Canada de l'Établissement-Melanson,,National Historic Site,,50000,Conservation area//Zone de préservation
-7264819.81761326,5502930.74498204,5288,Shelburne River Wilderness Area,Shelburne River Wilderness Area,,Wilderness Area,,50000,Conservation area//Zone de préservation
-7087127.13477693,5575129.06371076,5289,Fernleigh,Fernleigh,,Urban Community,,50000,Unincorporated area//Lieu non organisé
-7265331.66655772,5523204.17042759,5290,Mount Tom Brook,Mount Tom Brook,,Brook,,50000,River//Cours d'eau
-7263920.4575811,5526140.35297444,5291,Luxie Cove,Luxie Cove,,Cove,,50000,Bay//Baie
-7219106.89340015,5437991.02793039,5292,Boyds Cove,Boyds Cove,,Cove,,50000,Bay//Baie
-7070549.97885285,5558769.41101836,5293,Fort McNab National Historic Site of Canada,Fort McNab National Historic Site of Canada,,National Historic Site,,1000000,Conservation area//Zone de préservation
-6790505.00104876,5677372.10101872,5294,Net Rocks,Net Rocks,,Rocks,,50000,Shoal//Haut-fond
-6693204.83461712,5458712.0264579,5295,West Spit,West Spit,,Spit,,4999,Cape//Cap
-7267877.76139476,5526769.1101679,5296,Glode Island,Glode Island,,Island,,50000,Island//Île
-7272177.47736661,5525788.27929893,5297,Luxton Brook,Luxton Brook,,Brook,,50000,River//Cours d'eau
-7087471.77293157,5570531.59368188,5298,Sherwood Heights,Sherwood Heights,,Urban Community,,50000,Unincorporated area//Lieu non organisé
-7212066.49211412,5448975.07019853,5299,The Old Bull,The Old Bull,,Rock,,50000,Shoal//Haut-fond
-6980383.72411712,5728537.64724785,5300,Pictou Railway Station (Intercolonial) National Historic Site of Canada,Pictou Railway Station (Intercolonial) National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-7293591.01610347,5580944.97208247,5301,Fort Anne National Historic Site of Canada,Fort Anne National Historic Site of Canada,,National Historic Site,,1000000,Conservation area//Zone de préservation
-7278054.1527034,5524084.25467104,5302,Joe Tom Bog,Joe Tom Bog,,Bog,,50000,Low vegetation//Végétation basse
-7080019.38415037,5569487.66207975,5303,Mulgrave Park,Mulgrave Park,,Urban Community,,50000,Unincorporated area//Lieu non organisé
-7066769.23933447,5688086.55873518,5304,Pine Brook,Pine Brook,,Brook,,250000,River//Cours d'eau
-7163632.59313946,5510207.45603448,5305,Fort Point,Fort Point,,Point,,50000,Cape//Cap
-7293767.09609888,5580536.6773634,5306,Allains Creek,Allains Creek,,Creek,,50000,River//Cours d'eau
-7319602.717945,5559809.29338616,5307,The Joggins,The Joggins,,Cove,,250000,Bay//Baie
-7246788.39059229,5527040.03759583,5308,Harmony Lake,Harmony Lake,,Lake,,1000000,Lake//Lac
-7069120.63754712,5557035.74623337,5309,Big Thrumcap,Big Thrumcap,,Thrumcap / Thrum Cap,,50000,Island//Île
-7264842.07925988,5544558.57136444,5310,Nine Mile Woods,Nine Mile Woods,,Woodland Area,,50000,Unincorporated area//Lieu non organisé
-6665069.72169992,5455329.15392311,5311,Bald Dune,,,,,4999,Mountain//Mont
-7301001.22323684,5401046.9614465,5312,The Stillwater,The Stillwater,,Stillwater,,50000,River feature//Entité fluviale
-7214798.82078076,5442980.45303594,5313,Darlings Rock,Darlings Rock,,Rock,,50000,Shoal//Haut-fond
-7077296.27604232,5574207.3784653,5314,Frenchman Lake,Frenchman Lake,,Lake,,50000,Lake//Lac
-7077909.87620071,5567098.1254633,5315,Akins House National Historic Site of Canada,Akins House National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-7078555.19413201,5567743.64771756,5316,Lieu historique national du Canada de la Maison-Jonathan-McCully,Lieu historique national du Canada de la Maison-Jonathan-McCully,,National Historic Site,,50000,Conservation area//Zone de préservation
-7167669.48950068,5652034.03380141,5317,Pereaux River,Pereaux River,,River,,50000,River//Cours d'eau
-7225244.57777083,5445522.36648997,5318,Port Joli Bird Sanctuary,Port Joli Bird Sanctuary,,Migratory Bird Sanctuary,,1000000,Conservation area//Zone de préservation
-7159699.89932368,5633363.4553088,5319,Melanson,Melanson,,Community,,250000,Unincorporated area//Lieu non organisé
-7259534.24551506,5520476.77009219,5320,Snake Lake Bog,Snake Lake Bog,,Bog,,50000,Low vegetation//Végétation basse
-7263685.69212908,5524287.20182842,5321,McLean Island,McLean Island,,Island,,50000,Island//Île
-7163786.76328133,5510116.94697899,5322,Fort Point Pond,Fort Point Pond,,Pond,,50000,Lake//Lac
-7156908.77842405,5629163.10729833,5323,Robinson Corner,Robinson Corner,,Community,,250000,Unincorporated area//Lieu non organisé
-7164771.84046391,5649600.29963824,5324,Bass Creek,Bass Creek,,Creek,,50000,Bay//Baie
-7250772.29043554,5521733.39302807,5325,Turtle Lake,Turtle Lake,,Lake,,250000,Lake//Lac
-7212809.65840261,5443774.28428547,5326,Tarr Cove Breaker,Tarr Cove Breaker,,Breaker,,50000,Beach//Plage
-7224256.31198464,5440593.04260482,5327,Thomas Raddall Provincial Park,Thomas Raddall Provincial Park,,Provincial Park,,50000,Conservation area//Zone de préservation
-7266839.14873188,5507558.40505448,5328,Otter Brook,Otter Brook,,Brook,,50000,River//Cours d'eau
-7299936.67518243,5577329.73516168,5329,Stoney Beach,Stoney Beach,,Beach,,50000,Beach//Plage
-7165935.23828991,5632981.18435946,5330,Wolfville Ridge,Wolfville Ridge,,Community,,250000,Unincorporated area//Lieu non organisé
-7259775.2520211,5533651.5308929,5331,Mill Falls,Mill Falls,,Falls,,50000,Falls//Chute
-7261658.23132423,5525363.34521526,5332,Ritchie Island,Ritchie Island,,Island,,50000,Island//Île
-7257663.19676419,5536823.93089743,5333,Baxters Meadow Brook,Baxters Meadow Brook,,Brook,,50000,River//Cours d'eau
-7282660.10509332,5526259.05078228,5334,Little Liberty Lake,Little Liberty Lake,,Lake,,50000,Lake//Lac
-7170087.12022333,5636959.37776779,5335,Port Williams,Port Williams,,Village,,250000,Village//Village
-6980718.2448532,5728583.36346355,5336,Pictou,Pictou,,Town,,1000000,Town//Ville
-6682317.96461905,5454901.10238506,5337,Little Pass,,,,,4999,Valley//Vallée
-7163601.97621953,5510156.44491365,5338,Lieu historique national du Canada du Fort-Sainte-Marie-de-Grâce,Lieu historique national du Canada du Fort-Sainte-Marie-de-Grâce,,National Historic Site,,50000,Conservation area//Zone de préservation
-7264750.35025,5515890.49244913,5339,Mountain Lake,Mountain Lake,,Lake,,250000,Lake//Lac
-7166724.61067646,5646172.32474356,5340,Woodburn Creek,Woodburn Creek,,Creek,,50000,Bay//Baie
-7159081.62034209,5524140.79000382,5341,Lieu historique national du Canada de l'Église-Anglicane-St. John,Lieu historique national du Canada de l'Église-Anglicane-St. John,,National Historic Site,,50000,Conservation area//Zone de préservation
-7222675.24446182,5439710.75439373,5342,Cove Lake,Cove Lake,,Lake,,50000,Lake//Lac
-7075737.68771809,5561245.5834853,5343,Hen and Chickens,Hen and Chickens,,Shoal,,50000,Shoal//Haut-fond
-7073908.48773395,5555745.48623449,5344,Holy Stone,Holy Stone,,Rock,,50000,Shoal//Haut-fond
-7269613.56254888,5514547.37823995,5345,Big Island,Big Island,,Island,,250000,Island//Île
-7215134.34611246,5449805.57760249,5346,South West Port Mouton,South West Port Mouton,,Community,,50000,Unincorporated area//Lieu non organisé
-7251858.88955919,5536995.33720382,5347,Northfield,Northfield,,Community,,250000,Unincorporated area//Lieu non organisé
-6975794.13390556,5707445.5765074,5348,Riverton Heights,Riverton Heights,,Neighbourhood,,50000,Unincorporated area//Lieu non organisé
-6974864.39802715,5715887.25132756,5349,Chattan Park,Chattan Park,,Neighbourhood,,50000,Unincorporated area//Lieu non organisé
-7283217.36790808,5522829.63853498,5350,Lewis Meadows,Lewis Meadows,,Meadows,,50000,Low vegetation//Végétation basse
-7256441.34637455,5522960.91737997,5351,Little Kempton Lake,Little Kempton Lake,,Lake,,50000,Lake//Lac
-7264415.16366952,5503081.47068599,5352,Sand Lake,Sand Lake,,Lake,,50000,Lake//Lac
-7043165.94111849,5679789.12307686,5353,Lepper Brook,Lepper Brook,,Brook,,250000,River//Cours d'eau
-7076638.49230116,5560519.20701171,5354,Purcells Cove,Purcells Cove,,Cove,,50000,Bay//Baie
-7217185.96346937,5447122.63692438,5355,Flat Lake,Flat Lake,,Lake,,50000,Lake//Lac
-6658146.93629143,5458198.88224082,5356,No. 4 Lifesaving Station,,,Historic Feature,,4999,
-7253650.01526358,5526401.60200609,5357,Fraser Brook,Fraser Brook,,Brook,,50000,River//Cours d'eau
-7078152.7748297,5558711.57070496,5358,Flat Lake,Flat Lake,,Lake,,50000,Lake//Lac
-7086202.84237303,5571735.81094347,5359,Birch Cove,Birch Cove,,Cove,,50000,Bay//Baie
-7226527.23056343,5442187.92878134,5360,Goose Hills,Goose Hills,,Hills,,250000,Mountain//Mont
-7076886.85465381,5565598.4933142,5361,Old Burying Ground National Historic Site of Canada,Old Burying Ground National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-7154115.22317305,5644227.2166893,5362,Boot Island National Wildlife Area,Boot Island National Wildlife Area,,National Wildlife Area,,1000000,Conservation area//Zone de préservation
-7286605.60162098,5385468.37807686,5363,The Gate,The Gate,,Passage,,50000,Channel//Chenal
-7168854.14875427,5645881.24150597,5364,Habitant,Habitant,,Community,,250000,Unincorporated area//Lieu non organisé
-8157912.87681163,5692470.34503365,5365,Chambly Jetty,Jetée de Chambly,,,60000,250,
-8157903.37469753,5692253.74748261,5366,Superintendant's house,Maison du Surintendant,,,60000,250,
-8157823.45512139,5692285.61695602,5367,"Lock 1, 2 and 3 Esplanade","Esplanade des Écluses 1, 2 et 3.",,,60000,250,
-8157844.71362278,5692178.77001876,5368,Bridge 1,Pont 1,,,60000,250,
-8157554.26367761,5691981.66217147,5369,Reach 3,Bief 3,,,60000,250,
-8157869.60277396,5692096.15237957,5370,Place Des barges,Place des Barges,,,60000,250,
-8157682.86098666,5692110.27608589,5371,Des Ateliers Park,Parc des Ateliers,,,60000,250,
-8157317.72940624,5691963.5860683,5372,Canal Workshop,Les Ateliers du canal,,,60000,250,
-8157248.01601403,5691827.82894439,5373,Des Barges Promenade,Promenade des Barges,,,60000,250,
